eeg_1,eeg_2,eeg_3,eeg_4
776.8498,798.60803,802.23444,794.57874
779.2674,798.20514,803.0403,772.4176
770.80585,792.96704,801.02563,757.1062
764.7619,788.5348,806.6667,797.8022
759.92676,788.93774,811.50183,821.1722
751.4652,788.5348,809.89014,800.6227
754.2857,789.7436,807.0696,763.5531
751.06226,786.1172,804.2491,730.5128
754.2857,788.5348,806.26373,760.32965
767.5824,796.99634,812.3077,791.3553
772.8205,794.17584,807.0696,777.6557
763.5531,790.14655,794.57874,748.24176
774.83514,805.8608,805.8608,746.63007
806.6667,827.2161,828.8278,806.6667
788.5348,805.05493,809.89014,814.3223
766.3736,786.9231,792.96704,784.10254
769.59705,786.52014,799.41394,770.0
770.0,790.14655,809.89014,750.2564
757.9121,787.326,805.8608,772.4176
757.1062,784.90845,801.4286,802.6374
763.1502,793.7729,805.8608,800.2198
754.68866,789.7436,803.8461,780.4762
750.65936,783.2967,797.8022,744.61536
758.315,788.1319,797.8022,751.8681
765.56775,802.23444,805.8608,801.8315
760.32965,799.011,800.6227,800.6227
755.89746,788.1319,789.7436,765.9707
756.7033,788.1319,789.34064,729.304
765.56775,787.326,793.36993,732.52747
778.0586,792.1612,792.96704,773.6264
783.69965,799.41394,793.7729,780.87915
774.83514,792.96704,793.7729,739.7802
