eeg_1,eeg_2,eeg_3,eeg_4
781.28204,773.22345,761.13556,794.57874
786.52014,778.86444,764.35895,802.6374
767.1795,781.685,766.3736,774.83514
770.40295,784.5055,767.1795,776.04395
794.9817,787.72894,774.0293,771.6117
774.0293,777.6557,770.40295,770.80585
779.67035,786.9231,777.25275,746.2271
803.44324,784.10254,777.6557,779.2674
812.3077,778.0586,774.43225,807.47253
799.41394,778.86444,763.95605,751.4652
799.011,799.81683,777.6557,796.1905
811.0989,778.46155,767.98535,784.90845
809.0842,800.2198,776.8498,819.15753
819.5604,795.38464,770.0,806.26373
813.5165,792.1612,774.43225,783.2967
797.8022,788.1319,768.3883,749.0476
812.3077,780.07324,777.25275,757.50916
818.3516,773.6264,772.4176,790.54944
826.4103,786.52014,772.4176,823.5897
823.9927,787.326,770.40295,796.1905
842.1245,786.52014,767.98535,780.4762
826.8132,787.72894,765.16486,761.9414
794.17584,784.90845,766.3736,772.4176
782.8938,793.36993,772.4176,809.0842
779.67035,802.23444,772.4176,802.6374
796.5934,795.78754,767.5824,786.1172
808.68134,788.1319,765.56775,762.74725
828.4249,792.1612,774.43225,778.46155
834.4689,799.011,779.2674,820.3663
817.5458,797.3993,778.46155,816.337
823.5897,805.05493,777.25275,780.07324
823.5897,808.2784,782.49084,830.0366
823.1868,807.0696,780.87915,832.4542
829.6337,794.57874,780.87915,793.36993
833.2601,797.3993,776.4469,765.9707
844.94507,807.8755,776.4469,817.1429
855.82416,804.2491,779.2674,790.14655
811.50183,790.54944,774.43225,772.4176
794.57874,789.34064,772.4176,807.8755
820.7692,789.7436,775.2381,814.7253
826.8132,786.9231,767.98535,789.34064
813.91943,791.75824,765.56775,766.77655
827.2161,794.9817,774.43225,778.46155
826.4103,785.31134,780.4762,814.7253
796.1905,774.0293,776.04395,809.89014
797.8022,777.6557,772.4176,795.78754
813.5165,776.4469,767.5824,765.56775
801.02563,770.80585,765.56775,741.79486
804.2491,778.0586,771.2088,787.326
836.4835,788.93774,780.4762,814.7253
836.4835,789.7436,785.31134,800.2198
820.7692,786.9231,782.0879,777.6557
823.9927,782.0879,777.6557,759.5238
813.5165,786.1172,777.25275,790.9524
798.60803,787.72894,774.0293,809.0842
803.8461,781.685,780.07324,795.78754
794.9817,780.4762,786.1172,782.0879
789.7436,788.5348,786.1172,759.5238
793.7729,792.96704,784.5055,776.04395
792.5641,794.57874,778.46155,805.4579
807.8755,799.41394,773.22345,797.8022
804.65204,799.011,776.4469,779.67035
790.14655,792.5641,780.4762,759.92676
801.4286,786.1172,775.64105,778.0586
796.5934,784.90845,775.2381,810.696
784.90845,790.14655,782.0879,803.8461
794.57874,780.07324,771.2088,764.35895
787.326,779.67035,772.4176,811.50183
796.99634,795.78754,780.87915,784.5055
798.60803,790.54944,777.25275,756.30035
773.6264,777.6557,772.8205,813.5165
769.59705,771.2088,765.56775,780.07324
756.30035,767.98535,757.1062,741.39197
768.3883,769.59705,764.7619,756.7033
782.0879,774.43225,780.4762,806.26373
778.46155,779.67035,780.4762,803.0403
780.4762,780.4762,772.4176,778.86444
776.04395,777.25275,764.7619,757.1062
788.93774,778.46155,768.7912,763.1502
789.34064,780.87915,777.25275,800.6227
777.6557,777.25275,773.22345,807.47253
781.685,779.2674,770.40295,794.9817
783.2967,782.8938,771.6117,767.98535
788.1319,774.83514,767.98535,757.50916
788.1319,772.8205,772.4176,801.8315
769.59705,784.90845,774.83514,812.3077
760.32965,794.9817,774.43225,788.1319
766.77655,792.1612,768.3883,759.5238
778.0586,782.49084,761.9414,745.82416
767.98535,773.22345,757.1062,775.2381
743.8095,770.40295,751.8681,789.7436
760.7326,778.86444,763.1502,780.87915
781.685,782.0879,770.80585,759.92676
770.0,780.87915,767.5824,743.8095
792.1612,783.69965,773.22345,779.2674
808.68134,785.7143,776.4469,806.6667
797.8022,790.14655,782.0879,795.38464
815.9341,795.78754,787.326,772.4176
797.3993,791.3553,771.2088,739.7802
779.67035,789.7436,762.3443,761.53845
815.5311,790.9524,770.40295,800.6227
817.5458,795.38464,780.07324,797.3993
829.6337,801.8315,779.67035,733.3333
837.6923,806.26373,782.8938,770.80585
799.81683,801.8315,778.86444,761.9414
797.3993,806.6667,775.64105,798.60803
770.40295,803.44324,772.8205,783.69965
767.5824,803.0403,764.7619,762.3443
776.8498,801.4286,765.56775,738.5714
773.22345,796.5934,766.3736,746.2271
